Date,セブン＆アイ・ホールディングス,信越化学工業,花王,武田薬品工業,アステラス製薬,第一三共,ダイキン工業,日立製作所,ソニー,キーエンス,ファナック,村田製作所,トヨタ自動車,本田技研工業,ＨＯＹＡ,伊藤忠商事,三井物産,三菱商事,三菱ＵＦＪフィナンシャル・グループ,三井住友フィナンシャルグループ,みずほフィナンシャルグループ,東京海上ホールディングス,日本電信電話,ソフトバンクグループ,大和ハウス工業,積水ハウス,アサヒグループホールディングス,キリンホールディングス,味の素,東レ,旭化成,三菱ケミカルホールディングス,塩野義製薬,エーザイ,小野薬品工業,テルモ,大塚ホールディングス,オリエンタルランド,富士フイルムホールディングス,資生堂,ＥＮＥＯＳホールディングス,ブリヂストン,日本製鉄,住友金属鉱山,住友電気工業,日本郵政,ＳＭＣ,小松製作所,クボタ,三菱電機,富士通,パナソニック,シスメックス,デンソー,京セラ,三菱重工業,日産自動車,スズキ,ＳＵＢＡＲＵ,シマノ,オリンパス,キヤノン,バンダイナムコホールディングス,丸紅,東京エレクトロン,住友商事,ユニ・チャーム,イオン,りそなホールディングス,三井住友トラスト・ホールディングス,オリックス,大和証券グループ本社,野村ホールディングス,ＳＯＭＰＯホールディングス,ＭＳ＆ＡＤインシュアランスグループホールディングス,三井不動産,三菱地所,住友不動産,東日本旅客鉄道,ＡＮＡホールディングス,ソフトバンク,中部電力,関西電力,東京瓦斯,セコム,ニトリホールディングス,ファーストリテイリング
2011/1/19,-0.005461843,0.01349947,-0.002246926,-0.003768761,0.006410546,0.003994762,0.009374976,0.037946419,0.005760737,0.012006445,0.003866829,0.016609529,-0.007122274,0.001506041,-0.00897296,0.001094952,0.010431083,0.003762407,0.006564477,0.001639245,0.011764706,0.004700323,0.006666427,-0.013037538,0.001970441,0.001199294,-0.000633649,-0.003521042,0.011236043,0.047081179,0.003558744,-0.013223411,0,-0.000679993,-0.001283785,-0.005574106,-0.002903968,-0.001331671,0.003252069,-0.005697947,0.006944501,0.009032239,-0.010238874,0.048991384,0.007512591,,0.022237697,0.021123823,0.017220239,0.012972889,0.003629701,0.006034478,0.027829121,0.005376307,-0.005910164,0.009036061,0.005924408,0.013399397,0.019005824,0.006226644,0.002495535,0.003588616,0.014590287,0.001577249,0,0.008137072,-0.006352221,0.001845103,-0.004158198,0.005698089,0.033898225,0.011573911,0.003738386,0.003401714,-0.003894759,0.025085659,0.02765818,0.032746631,0,-0.003267999,,0.001506759,0.000495721,-0.005555631,0,0.028369016,-0.009280831
2011/1/20,-0.015560859,-0.026639383,-0.004054424,0,-0.003184808,-0.006822009,-0.008600088,-0.017204257,-0.010781597,-0.017135772,-0.016948781,-0.014706038,-0.01147805,0.001503487,-0.023641826,-0.002187995,-0.008946774,-0.009162814,-0.010869382,-0.016366334,-0.017441749,-0.014424894,-0.009271432,-0.013209662,-0.001966566,-0.011975951,-0.00063396,-0.020317938,-0.002222192,-0.010791585,-0.014184357,-0.031825534,-0.001930613,-0.008506193,0,-0.003363252,-0.005825293,0.01200008,-0.016207639,-0.006876817,-0.008620647,-0.020460243,-0.003448515,-0.006868013,-0.022369591,,-0.02175394,-0.012490369,0.008464317,-0.020277536,-0.010849816,-0.010282599,0.007220385,-0.008689805,-0.010701429,-0.023880484,-0.016490206,-0.010283837,-0.030129043,-0.004950566,-0.011203215,-0.022645926,-0.005530976,-0.004724713,-0.038260723,-0.000807344,-0.001591214,-0.020257744,-0.01252604,-0.011331609,-0.023419159,-0.013729766,-0.01117317,-0.010169647,-0.013685332,-0.021690675,-0.025119654,-0.007098844,0.007448634,0,,0,0,0.002793334,-0.001307172,-0.002758695,-0.007806377
2011/1/21,-0.00092968,-0.012631622,-0.004974951,0.001260976,0.003194983,0.002290967,-0.011797228,-0.028446286,-0.037125491,-0.023244851,-0.041536296,-0.019900229,-0.021770814,-0.016516037,-0.008758505,-0.037280702,-0.032639025,-0.044556639,-0.026373792,-0.026622552,-0.017751741,-0.023734283,0,-0.022793047,-0.018719152,-0.010909349,-0.017766588,-0.012624164,-0.002227142,-0.032727152,-0.016187161,-0.020761279,0.000645038,0.00034309,0.002570783,0,0.003417961,-0.01054015,-0.006589766,-0.032890697,-0.034782814,-0.003263583,-0.013840756,-0.053941711,0.000847343,,-0.055594243,-0.045454531,-0.007194285,-0.02723309,0.001827932,-0.012987181,-0.021505483,-0.00876598,-0.009615367,-0.021406748,-0.013173308,-0.019297658,0.007396486,-0.019900529,-0.016365784,-0.009756135,-0.01334807,-0.037974471,-0.023508415,-0.037156721,-0.022406159,-0.001879716,-0.019027399,-0.022922469,-0.034772183,-0.032482549,-0.032015208,-0.042808056,-0.031218841,-0.01876086,-0.012883331,-0.003813312,-0.007393562,-0.009835798,,0.006519545,0.005946514,0.005571181,0.01439771,-0.016597653,-0.018882779
2011/1/24,0.003722747,0.004264615,-0.000454572,0.005037733,0.006369422,0.009136769,0.014045027,0.006756768,0.009197145,-0.006407796,0.007359248,-0.001690669,0.013353505,0.038167683,-0.006756696,0.003416916,0.003589307,0.019357989,-0.004514654,-0.01094003,-0.012047965,0.008103808,0.01069547,0.018882095,0.008032119,-0.002450982,0.012920056,0.010958991,0.006696417,0.0394735,0.023766091,0.024734926,0.012242268,0.011320794,0.008974273,0.00787407,0.00535266,0.015978486,0.00829168,0.00059628,-0.001801856,0.007858306,-0.003508825,0.009502559,-0.002540201,,-0.005886766,-0.013250389,0.022946752,0.010078302,-0.005474453,0.005263227,0.005494508,0.00986389,0.012135845,0.006249717,0.007281164,0.004541081,0.013215805,0.036802009,0.011518543,0.007389191,0.002254775,0.003289758,0,0.011744992,0.021279937,-0.004708072,0.006465298,0.008797438,0.006211338,0.002398128,0,0.023255526,0.024040716,0.009270077,0.006215217,0.013875712,-0.003724851,0,,0.002491246,0.00443343,-0.002770195,0.010322674,-0.005625722,-0.016038443
2011/1/25,0.006490293,-0.001061704,0.001364404,0.00877207,0.011075798,0.003960968,0.007271226,0.013422723,0.023133609,0.021189107,0.024350287,0.037286584,0.014641279,0.013235069,0.013605632,0.022701433,0.010729672,0.012516038,0.029478575,0.014172234,0.018292798,0.0160772,0.018518478,0.018532169,0.016932212,0.013513779,0.008290789,0.015356796,0.003325819,-0.007233181,0.019643131,0.018965525,0.002545979,0.002035245,0.010165187,-0.013392811,-0.001451911,-0.001310496,0.01644756,0.014311411,0.021660752,0.020792811,0.010563444,0.015206489,0.022071313,,0.017764723,0.018044556,0.015348404,0.025499093,0.033027719,0.012216331,0.009107406,0.009094208,0.017985607,0.012422639,0.01927731,0.007533805,0.020289955,0.008567836,-0.001265251,0.007334991,0.007873917,0.014754027,0.009259263,0.014925191,0.019230675,0.004730343,-0.051391733,0.029069855,0.012345684,0.019138826,0.01361885,0.019230772,0.014485738,0.003444259,-0.000617875,-0.009438553,0.009346139,0.006622392,,0.006461219,0.006866088,0.005555631,0.001277198,0,0.001629934
2011/1/26,-0.002763697,-0.011689663,-0.007720439,-0.007453251,-0.007824675,-0.013528769,-0.00446871,-0.006622876,-0.018499461,-0.010375776,0.003962093,-0.008171399,-0.018759258,0.007257072,0.001032545,-0.001109831,-0.019108176,-0.01705036,-0.011013309,-0.012951533,-0.011976122,-0.008306942,-0.010389662,-0.00107038,0.004897115,-0.004848486,-0.017077953,-0.004448428,0.014364605,0.005464296,0,-0.003383938,-0.013333346,-0.049762884,-0.005031189,-0.009049975,0.001938867,0,-0.011326991,-0.006466851,-0.008833879,0.015276832,-0.006968651,-0.023537605,0.005813994,,0.005818191,-0.010717486,-0.020930093,-0.010810783,-0.007104857,-0.005172167,-0.010830036,-0.004673045,-0.012956317,-0.006134857,-0.013002522,0.001993903,-0.011363921,0.003640923,-0.006334504,-0.003640791,0.001116106,-0.012924327,-0.005504636,-0.023692591,-0.012575345,-0.014124285,0.009029272,-0.011299518,-0.003658593,-0.021126873,-0.011516449,-0.015437389,-0.005416096,-0.014874053,-0.002472442,-0.021915063,0.007407572,0.006578825,,-0.006913637,-0.009254625,-0.008287405,0.007652957,-0.009900946,0.007322987
2011/1/27,0.008775974,0.013978546,0.003661408,-0.001251869,-0.003154477,0,0.001726494,0.020000275,0.017102865,0.007294228,0.045777532,0.023065649,0.01176472,0.020172682,0.008251297,0.013333269,0.008657843,0.007805598,-0.006681439,0.00759631,-0.006060644,0.003191045,0.003937,0.020357131,0.008772039,-0.004919969,0.008365299,-0.000893839,0.015250649,0.018116336,0.012258935,0,-0.007078277,0.003206217,0.00505663,0,0.000483687,-0.005249405,0.009820271,-0.001183353,-0.001782663,-0.003761691,0.021052469,0.013148217,0.016515193,,0.027476486,0.019166715,0.028503282,0.016393274,0,0.001732766,0.00364947,0.017773298,0.011933026,0.040123384,0.009581039,0.008457826,0.025862201,0.025392703,0.010199911,0.021924393,0.011148448,0.042553394,0.009225096,0.006694369,-0.004777262,0.002865425,-0.046979855,-0.011428572,0.025703823,0.007194284,0,0.008711067,-0.002475207,0.005226596,0.001858948,0.001948577,-0.011029391,0,,0.002983781,0.006391241,0.005571181,0.005063223,0.008571266,-0.010500565
2011/1/28,-0.010989196,-0.007423178,-0.003648051,-0.005012482,-0.003164555,-0.005142791,-0.010686059,0.004357459,-0.002059115,-0.007241408,-0.024905505,0.008053238,-0.014534784,-0.004237338,-0.006649481,-0.006578965,-0.002861241,-0.003872646,-0.026906,-0.016449412,-0.012195199,-0.012723706,-0.00653586,0.002100104,-0.008695759,-0.003708427,-0.01531579,-0.025044536,-0.016094356,-0.016014526,-0.025951466,-0.015280298,-0.006480932,0.002485677,-0.003773586,-0.021689367,-0.017891584,-0.003957732,-0.008104008,-0.012440763,-0.016071368,0.004405376,-0.020618401,-0.030281407,-0.007311136,,-0.000703686,0.02289443,-0.012701953,-0.002150483,-0.025044847,-0.010380444,-0.014545395,0.013179377,0.014150884,-0.00593485,0.00711746,-0.005920003,0.00140068,-0.02004677,-0.011358864,-0.030989224,-0.01102553,-0.01569876,-0.007312292,-0.01080617,-0.009599791,-0.006666727,0.002347373,-0.026011267,-0.01074014,-0.021428788,-0.019417679,-0.027633969,-0.020843853,-0.018486596,-0.019171041,-0.02041831,-0.003717607,-0.003267999,,-0.008428472,-0.010258736,-0.008310436,-0.016372652,-0.011331439,-0.017142996
2011/1/31,-0.016666353,-0.012820555,-0.018306566,-0.005037916,-0.004762046,0.023550279,-0.01184665,-0.028199689,-0.02716605,-0.007291779,0.003095676,-0.007988901,0.002949737,-0.014184201,-0.004119546,-0.015452678,-0.010042917,-0.012958805,-0.018432909,-0.027177671,-0.024691201,-0.014901269,0.002631499,-0.013971641,-0.024366408,-0.008684826,-0.000648022,0.012843939,-0.008724137,-0.016274838,-0.005328702,-0.01379289,-0.016307827,0.007084623,0.007576019,-0.008168084,0.002954161,0.001324538,-0.031045731,-0.008998107,0.007259509,-0.01253154,-0.017543836,0,-0.024549858,,-0.021831063,-0.023181264,-0.023391743,-0.024784594,-0.062385395,-0.017482384,-0.011070215,-0.017886094,-0.006976575,-0.029850605,-0.022379523,-0.014392162,-0.016783185,-0.012033743,-0.020425626,-0.009839961,0.002229639,-0.01594893,-0.014733013,-0.007563085,0.020994946,-0.010546597,-0.009367709,-0.020771552,-0.022918877,-0.01459852,-0.0118811,-0.005328643,-0.010643482,-0.018246092,-0.022698895,-0.011910701,0.01119401,-0.013114597,,0.026000181,0.001974222,-0.00279311,-0.008963053,-0.01575903,-0.007475042
2011/2/1,-0.002354032,0.012987057,0.017715696,0.011392798,0.001595041,0.012907434,0.005289159,0.033482555,-0.00494896,0.004591816,0.003858059,-0.035425138,-0.008823659,0.020144119,0.049637956,0.006726576,0.0101448,0.006564394,-0.002347656,-0.006446899,-0.006329073,-0.00286183,-0.003937074,-0.001771067,-0.001998,-0.001251858,-0.007781956,-0.011775149,-0.00110025,0.003676789,0.010714498,0.020978908,0.021220127,0.013014593,-0.007519055,0.010588308,-0.003927453,0.009259113,0.002698196,-0.008474608,0.030630688,-0.008248657,0,0.014870158,-0.003355443,,0.010799273,0.02004905,0.010778327,0.024309537,0.001957117,0.000889605,0.007462758,-0.003311158,-0.003512936,0.006153816,0.008433747,-0.02265859,0.017069669,0.01705237,0.003909647,-0.013664647,0,0.025931802,-0.003738508,0.011854463,0.020572917,-0.00096893,0.028368878,-0.006060782,0.037036928,0.004938369,-0.006011979,0.007142943,0.005122779,0,-0.002580475,-0.002008991,-0.00737992,-0.003322284,,-0.001462119,0.010837412,0.002800933,0,0.007277575,-0.002510598
2011/2/2,0.010382136,0.006410371,-0.001374336,0.003754338,0.00796173,0.017173865,0.010522468,0.015118547,0.011012434,0.022394184,-0.013067004,-0.008348638,0.032641114,0.008462539,-0.000985168,0.00890871,0.039454911,0.018261058,0.044705847,0.045421643,0.044585857,0.024600225,0.011857758,0.029098738,0.021021038,0.02130344,-0.005228972,0.004582981,0.003303921,0.01098857,0.008833981,0.030822037,-0.007142913,0.009374845,-0.003787793,0.010477299,-0.006406892,0.013106352,0.01412719,-0.018925633,0.006993065,0.021753137,0.017857118,0.032234259,0.006733932,,0.026353086,0.022462933,0.023696787,0.074433657,-0.005859578,0.000888879,0.007407276,0.023255728,0.017626388,0.024464714,0.031063191,0.018547248,0.05174839,-0.013173871,0.022501207,0.005037623,0.012235858,0.026856362,0.020638,0.015062728,0.012400067,0.017458725,-0.004597613,0.036585544,0.019047557,0.049139872,0.040322771,0.019503329,0.012232338,0.028777001,0.023932543,0.031203005,0.001858484,0.003333358,,0.004880437,0.009259279,0.013966597,0.011628061,0.005780583,0.027684807
2011/2/3,0.007006021,0.008492389,-0.000917417,0,0.018957142,0.003812108,-0.002776754,0.006382989,0.007378815,-0.001787824,-0.035046585,-0.021883964,-0.011494267,-0.015385061,-0.003451708,-0.009933654,0.018633438,0.009393569,-0.018017944,-0.012068922,-0.012195199,-0.004001768,0,-0.008965609,-0.014705906,-0.007361742,0.007227253,0.001824633,-0.002195206,0.038043835,0.022766749,0.006644346,-0.006540079,0.005503904,0.031685684,-0.002304306,-0.004464437,0.006468246,-0.020895685,-0.001244648,0.005208338,0.005635371,0.007017554,0.013484838,0.00418042,,-0.002775677,-0.003923163,-0.020833619,-0.001004221,0.013752732,-0.031971672,-0.029411647,-0.024350568,0,0.023880726,-0.001158344,-0.009104926,-0.009308662,-0.015776401,0.00592465,-0.001253049,-0.002198037,0.015384583,-0.007353083,0.028029717,-0.010713702,-0.001906526,-0.002309424,-0.01176479,0.016355277,0.0070259,0.005813984,0.010434874,-0.007049437,-0.008741153,0.00063167,0.000487788,-0.007421422,0,,0.010199209,0.009174403,0.005509569,0.003831442,0.007183786,0.037550826
2011/2/4,0.000464044,0.013684262,0.014233468,0,0.00930251,0.010310282,0.013574596,0.02959795,0.018137369,0.008060979,0,0.001719484,0.00581382,-0.001420016,-0.012864878,-0.00334454,0.005420199,-0.004653113,0.009174371,0.00872579,0,0.002812518,0,0.035490688,0.017910428,0.012360737,0.021526465,0.021857678,0.004400381,0.047120205,-0.034246546,0.001650326,0.019091165,0.007184507,0.025798614,0.015011581,0.00946676,0.014138735,-0.003387475,0.026791338,0.001727168,0.00124544,0.090592364,0.002100813,0,,0.01530957,0.001575534,0.017730513,0.019095687,0.011627806,-0.00366975,0.022727282,0.008319474,0.017321011,-0.01166183,0.005800302,0.011740694,0.009396128,0.007398064,0.023559139,-0.00752817,0.064977988,0.001515182,0.014815102,0.002405551,0.020117516,0.004775663,0,0.002976321,0.009195314,-0.002325627,0.00385356,0.001721139,0.006085371,-0.001175842,0.001262969,0.000975747,-0.001868692,-0.006644655,,0.005769074,0.002392173,0.008219217,0.00508899,0.007132704,0.008654593
